Date,FundISIN,FundNAV
2021-02-24,LU0568620560,98.63
2021-02-23,LU0568620560,98.64
2021-02-22,LU0568620560,98.64
2021-02-19,LU0568620560,98.65
2021-02-18,LU0568620560,98.65
2021-02-17,LU0568620560,98.65
2021-02-16,LU0568620560,98.65
2021-02-15,LU0568620560,98.65
2021-02-12,LU0568620560,98.66
2021-02-11,LU0568620560,98.66
2021-02-10,LU0568620560,98.67
2021-02-09,LU0568620560,98.67
2021-02-08,LU0568620560,98.67
2021-02-05,LU0568620560,98.68
2021-02-04,LU0568620560,98.68
2021-02-03,LU0568620560,98.68
2021-02-02,LU0568620560,98.68
2021-02-01,LU0568620560,98.69
2021-01-29,LU0568620560,98.69
2021-01-28,LU0568620560,98.69
2021-01-27,LU0568620560,98.69
2021-01-26,LU0568620560,98.69
2021-01-25,LU0568620560,98.69
2021-01-22,LU0568620560,98.7
2021-01-21,LU0568620560,98.7
2021-01-20,LU0568620560,98.7
2021-01-19,LU0568620560,98.71
2021-01-18,LU0568620560,98.71
2021-01-15,LU0568620560,98.72
2021-01-14,LU0568620560,98.72
2021-01-13,LU0568620560,98.72
2021-01-12,LU0568620560,98.72
2021-01-11,LU0568620560,98.72
2021-01-08,LU0568620560,98.73
2021-01-07,LU0568620560,98.73
2021-01-06,LU0568620560,98.73
2021-01-05,LU0568620560,98.74
2021-01-04,LU0568620560,98.74
2020-12-31,LU0568620560,98.75
2020-12-30,LU0568620560,98.75
2020-12-29,LU0568620560,98.75
2020-12-28,LU0568620560,98.75
2020-12-23,LU0568620560,98.76
2020-12-22,LU0568620560,98.76
2020-12-21,LU0568620560,98.76
2020-12-18,LU0568620560,98.77
2020-12-17,LU0568620560,98.77
2020-12-16,LU0568620560,98.77
2020-12-15,LU0568620560,98.77
2020-12-14,LU0568620560,98.78
2020-12-11,LU0568620560,98.78
2020-12-10,LU0568620560,98.78
2020-12-09,LU0568620560,98.79
2020-12-08,LU0568620560,98.79
2020-12-07,LU0568620560,98.79
2020-12-04,LU0568620560,98.79
2020-12-03,LU0568620560,98.8
2020-12-02,LU0568620560,98.8
2020-12-01,LU0568620560,98.8
2020-11-30,LU0568620560,98.8
2020-11-27,LU0568620560,98.81
2020-11-26,LU0568620560,98.81
2020-11-25,LU0568620560,98.81
2020-11-24,LU0568620560,98.81
2020-11-23,LU0568620560,98.82
2020-11-20,LU0568620560,98.82
2020-11-19,LU0568620560,98.82
2020-11-18,LU0568620560,98.83
2020-11-17,LU0568620560,98.83
2020-11-16,LU0568620560,98.83
2020-11-13,LU0568620560,98.84
2020-11-12,LU0568620560,98.84
2020-11-11,LU0568620560,98.84
2020-11-10,LU0568620560,98.84
2020-11-09,LU0568620560,98.84
2020-11-06,LU0568620560,98.85
2020-11-05,LU0568620560,98.85
2020-11-04,LU0568620560,98.85
2020-11-03,LU0568620560,98.86
2020-11-02,LU0568620560,98.86
2020-10-30,LU0568620560,98.86
2020-10-29,LU0568620560,98.86
2020-10-28,LU0568620560,98.87
2020-10-27,LU0568620560,98.87
2020-10-26,LU0568620560,98.87
2020-10-23,LU0568620560,98.88
2020-10-22,LU0568620560,98.88
2020-10-21,LU0568620560,98.88
2020-10-20,LU0568620560,98.88
2020-10-19,LU0568620560,98.88
2020-10-16,LU0568620560,98.89
2020-10-15,LU0568620560,98.89
2020-10-14,LU0568620560,98.89
2020-10-13,LU0568620560,98.89
2020-10-12,LU0568620560,98.89
2020-10-09,LU0568620560,98.9
2020-10-08,LU0568620560,98.9
2020-10-07,LU0568620560,98.9
2020-10-06,LU0568620560,98.91
2020-10-05,LU0568620560,98.91
2020-10-02,LU0568620560,98.91
2020-10-01,LU0568620560,98.91
2020-09-30,LU0568620560,98.92
2020-09-29,LU0568620560,98.92
2020-09-28,LU0568620560,98.92
2020-09-25,LU0568620560,98.92
2020-09-24,LU0568620560,98.93
2020-09-23,LU0568620560,98.93
2020-09-22,LU0568620560,98.93
2020-09-21,LU0568620560,98.93
2020-09-18,LU0568620560,98.93
2020-09-17,LU0568620560,98.94
2020-09-16,LU0568620560,98.94
2020-09-15,LU0568620560,98.94
2020-09-14,LU0568620560,98.94
2020-09-11,LU0568620560,98.94
2020-09-10,LU0568620560,98.94
2020-09-09,LU0568620560,98.95
2020-09-08,LU0568620560,98.95
2020-09-07,LU0568620560,98.95
2020-09-04,LU0568620560,98.95
2020-09-03,LU0568620560,98.96
2020-09-02,LU0568620560,98.96
2020-09-01,LU0568620560,98.96
2020-08-31,LU0568620560,98.96
2020-08-28,LU0568620560,98.96
2020-08-27,LU0568620560,98.96
2020-08-26,LU0568620560,98.97
2020-08-25,LU0568620560,98.97
2020-08-24,LU0568620560,98.97
2020-08-21,LU0568620560,98.97
2020-08-20,LU0568620560,98.97
2020-08-19,LU0568620560,98.98
2020-08-18,LU0568620560,98.98
2020-08-17,LU0568620560,98.98
2020-08-14,LU0568620560,98.98
2020-08-13,LU0568620560,98.99
2020-08-12,LU0568620560,98.99
2020-08-11,LU0568620560,98.99
2020-08-10,LU0568620560,98.99
2020-08-07,LU0568620560,99
2020-08-06,LU0568620560,99
2020-08-05,LU0568620560,99
2020-08-04,LU0568620560,99
2020-08-03,LU0568620560,99
2020-07-31,LU0568620560,99
2020-07-30,LU0568620560,99.01
2020-07-29,LU0568620560,99.01
2020-07-28,LU0568620560,99.01
2020-07-27,LU0568620560,99.01
2020-07-24,LU0568620560,99.01
2020-07-23,LU0568620560,99.02
2020-07-22,LU0568620560,99.02
2020-07-21,LU0568620560,99.02
2020-07-20,LU0568620560,99.02
2020-07-17,LU0568620560,99.02
2020-07-16,LU0568620560,99.03
2020-07-15,LU0568620560,99.03
2020-07-14,LU0568620560,99.03
2020-07-13,LU0568620560,99.03
2020-07-10,LU0568620560,99.03
2020-07-09,LU0568620560,99.04
2020-07-08,LU0568620560,99.04
2020-07-07,LU0568620560,99.04
2020-07-06,LU0568620560,99.04
2020-07-03,LU0568620560,99.04
2020-07-02,LU0568620560,99.04
2020-07-01,LU0568620560,99.05
2020-06-30,LU0568620560,99.05
2020-06-29,LU0568620560,99.05
2020-06-26,LU0568620560,99.05
2020-06-25,LU0568620560,99.05
2020-06-24,LU0568620560,99.05
2020-06-22,LU0568620560,99.06
2020-06-19,LU0568620560,99.06
2020-06-18,LU0568620560,99.06
2020-06-17,LU0568620560,99.07
2020-06-16,LU0568620560,99.07
2020-06-15,LU0568620560,99.07
2020-06-12,LU0568620560,99.07
2020-06-11,LU0568620560,99.08
2020-06-10,LU0568620560,99.08
2020-06-09,LU0568620560,99.08
2020-06-08,LU0568620560,99.08
2020-06-05,LU0568620560,99.09
2020-06-04,LU0568620560,99.09
2020-06-03,LU0568620560,99.09
2020-06-02,LU0568620560,99.09
2020-05-29,LU0568620560,99.1
2020-05-28,LU0568620560,99.1
2020-05-27,LU0568620560,99.1
2020-05-26,LU0568620560,99.1
2020-05-25,LU0568620560,99.11
2020-05-22,LU0568620560,99.11
2020-05-20,LU0568620560,99.11
2020-05-19,LU0568620560,99.12
2020-05-18,LU0568620560,99.12
2020-05-15,LU0568620560,99.12
2020-05-14,LU0568620560,99.12
2020-05-13,LU0568620560,99.13
2020-05-12,LU0568620560,99.13
2020-05-11,LU0568620560,99.13
2020-05-08,LU0568620560,99.13
2020-05-07,LU0568620560,99.14
2020-05-06,LU0568620560,99.14
2020-05-05,LU0568620560,99.14
2020-05-04,LU0568620560,99.14
2020-04-30,LU0568620560,99.17
2020-04-29,LU0568620560,99.17
2020-04-28,LU0568620560,99.17
2020-04-27,LU0568620560,99.17
2020-04-24,LU0568620560,99.18
2020-04-23,LU0568620560,99.18
2020-04-22,LU0568620560,99.18
2020-04-21,LU0568620560,99.18
2020-04-20,LU0568620560,99.18
2020-04-17,LU0568620560,99.19
2020-04-16,LU0568620560,99.19
2020-04-15,LU0568620560,99.19
2020-04-14,LU0568620560,99.2
2020-04-09,LU0568620560,99.2
2020-04-08,LU0568620560,99.21
2020-04-07,LU0568620560,99.21
2020-04-06,LU0568620560,99.21
2020-04-03,LU0568620560,99.22
2020-04-02,LU0568620560,99.22
2020-04-01,LU0568620560,99.22
2020-03-31,LU0568620560,99.22
2020-03-30,LU0568620560,99.23
2020-03-27,LU0568620560,99.23
2020-03-26,LU0568620560,99.23
2020-03-25,LU0568620560,99.24
2020-03-24,LU0568620560,99.24
2020-03-23,LU0568620560,99.24
2020-03-20,LU0568620560,99.25
2020-03-19,LU0568620560,99.25
2020-03-18,LU0568620560,99.25
2020-03-17,LU0568620560,99.25
2020-03-16,LU0568620560,99.25
2020-03-13,LU0568620560,99.26
2020-03-12,LU0568620560,99.26
2020-03-11,LU0568620560,99.26
2020-03-10,LU0568620560,99.27
2020-03-09,LU0568620560,99.27
2020-03-06,LU0568620560,99.27
2020-03-05,LU0568620560,99.27
2020-03-04,LU0568620560,99.27
2020-03-03,LU0568620560,99.28
2020-03-02,LU0568620560,99.28
2020-02-28,LU0568620560,99.28
2020-02-27,LU0568620560,99.28
2020-02-26,LU0568620560,99.29
2020-02-25,LU0568620560,99.29
2020-02-24,LU0568620560,99.29
2020-02-21,LU0568620560,99.29
2020-02-20,LU0568620560,99.29
2020-02-19,LU0568620560,99.3
2020-02-18,LU0568620560,99.3
2020-02-17,LU0568620560,99.3
2020-02-14,LU0568620560,99.3
2020-02-13,LU0568620560,99.31
2020-02-12,LU0568620560,99.31
2020-02-11,LU0568620560,99.31
2020-02-10,LU0568620560,99.31
2020-02-07,LU0568620560,99.32
2020-02-06,LU0568620560,99.32
2020-02-05,LU0568620560,99.32
2020-02-04,LU0568620560,99.32
2020-02-03,LU0568620560,99.32
2020-01-31,LU0568620560,99.33
2020-01-30,LU0568620560,99.33
2020-01-29,LU0568620560,99.33
2020-01-28,LU0568620560,99.33
